Stop;Longitude;Latitude;Ort
20259;11,11669;52,0889;
20260;11,11636;52,08892;
20261;11,11628;52,08894;
20262;11,11604;52,0889;
20263;11,11546;52,08933;
20264;11,11539;52,08944;
20265;11,11531;52,08954;
20266;11,11527;52,08958;
20267;11,11499;52,08977;
20268;11,1148;52,08987;
20269;11,1146;52,08994;
20270;11,11394;52,09013;
20271;11,11354;52,09009;
20272;11,11311;52,09007;
20273;11,11293;52,09011;
20274;11,11243;52,09027;
20275;11,11181;52,09056;
20276;11,11165;52,09068;
20277;11,11147;52,09078;
20278;11,11131;52,09084;
20279;11,11087;52,09087;
20280;11,11026;52,09073;
20281;11,10528;52,08861;
20282;11,10497;52,08852;
20283;11,10478;52,08849;
20284;11,10395;52,08845;
20285;11,07716;52,088;
20286;11,07619;52,08796;
20287;11,0733;52,08816;
20288;11,06779;52,08846;
20289;11,06755;52,08844;
20290;11,06513;52,0878;
20291;11,06401;52,08755;
20292;11,06175;52,08693;
20293;11,05373;52,08401;
20294;11,05023;52,08318;
20295;11,05011;52,08314;
20296;11,04915;52,08273;
20297;11,04842;52,08245;
20298;11,04469;52,0807;
20299;11,04428;52,08042;
20300;11,04125;52,07849;
20301;11,0408;52,07824;
20302;11,03855;52,07676;
20303;11,0383;52,07663;
20304;11,0261;52,07216;
20305;11,02566;52,07202;
20306;11,02508;52,0719;
20307;11,0248;52,07186;
20308;11,02297;52,07173;
20309;11,02274;52,07169;
20310;11,02097;52,0715;
20311;11,02091;52,0715;
20312;11,02082;52,07148;
20313;11,02077;52,07146;
20314;11,02068;52,07138;
20315;11,02027;52,07142;
20316;11,0201;52,07139;
20317;11,02003;52,07134;
20318;11,01982;52,07116;
20319;11,01963;52,07097;
20320;11,01956;52,07093;
20321;11,01928;52,07087;
20322;11,01882;52,07082;
20323;11,01836;52,07075;
20324;11,01799;52,07072;
20325;11,01712;52,07069;
20326;11,01593;52,07071;
20327;11,0149;52,07077;
20328;11,01482;52,06973;
20329;11,01481;52,06967;
20330;11,0148;52,06946;
20331;11,01475;52,06933;
20332;11,01462;52,06917;
20333;11,01449;52,06906;
20334;11,01419;52,06904;
20335;11,01179;52,06874;
20336;11,01121;52,06874;
20337;11,00638;52,06905;
20338;11,00627;52,06899;
20339;10,99633;52,06619;
20340;10,9745;52,06496;
20341;10,97412;52,06386;
20342;10,9739;52,06329;
20343;10,97377;52,06307;
20344;10,97362;52,06277;
20345;10,97283;52,06142;
20346;10,97273;52,06082;
20347;10,97271;52,06058;
20348;10,97267;52,06045;
20349;10,9724;52,06048;
20350;10,97025;52,06096;
20351;10,96821;52,06134;
20352;10,96819;52,06128;
20353;10,96747;52,05966;
20354;10,96735;52,0592;
20355;10,96663;52,05713;
20356;10,96593;52,05586;
20357;10,96591;52,05581;
20358;10,96582;52,05572;
20359;10,96566;52,0556;
20360;10,96554;52,05555;
20361;10,96542;52,05548;
20362;10,96533;52,05545;
20363;10,96464;52,05514;
20364;10,96452;52,0551;
20365;10,95567;52,05629;
20366;10,95331;52,05655;
20367;10,93835;52,05775;
20368;10,92646;52,05716;
20369;10,92128;52,05696;
20370;10,91347;52,05697;
20371;10,91154;52,0569;
20372;10,90143;52,05679;
20373;10,90128;52,05676;
20374;10,90122;52,05674;
20375;10,90114;52,05669;
20376;10,89932;52,05572;
20377;10,89917;52,05566;
20378;10,89896;52,05563;
20379;10,89564;52,05569;
20380;10,89459;52,05575;
20381;10,89014;52,05611;
20382;10,89008;52,05612;
20383;10,8859;52,05606;
20384;10,88067;52,05636;
20385;10,88016;52,05633;
20386;10,876;52,05547;
20387;10,87344;52,05502;
20388;10,8734;52,05502;
20389;10,86533;52,0524;
20390;10,86186;52,05117;
20391;10,85802;52,04996;
20392;10,85427;52,04884;
20393;10,85291;52,0485;
20394;10,85219;52,04846;
20395;10,85026;52,04844;
20396;10,8494;52,04838;
20397;10,84687;52,04809;
20398;10,84656;52,04808;
20399;10,84063;52,04812;
20400;10,83424;52,04679;
20401;10,83394;52,04675;
20402;10,83101;52,04599;
20403;10,83081;52,04596;
20404;10,82665;52,04586;
20405;10,82623;52,04587;
20406;10,82385;52,04635;
20407;10,82357;52,04635;
20408;10,82078;52,04586;
20409;10,82044;52,04582;
20410;10,82009;52,0458;
20411;10,80956;52,04581;
20412;10,80456;52,04599;
20413;10,80403;52,04603;
20414;10,80391;52,04606;
20415;10,80389;52,04608;
20416;10,80382;52,04619;
20417;10,80373;52,04629;
20418;10,80362;52,04636;
20419;10,80341;52,04646;
20420;10,80323;52,04657;
20421;10,80299;52,04664;
20422;10,79857;52,04708;
20423;10,79683;52,04713;
20424;10,79476;52,04713;
20425;10,79466;52,04715;
20426;10,79326;52,04757;
20427;10,78908;52,0481;
20428;10,7808;52,04879;
20429;10,7772;52,04882;
20430;10,77672;52,04877;
20431;10,77494;52,04842;
20432;10,77399;52,04847;
20433;10,76916;52,0475;
20434;10,76688;52,047;
20435;10,76596;52,04687;
20436;10,76472;52,04665;
20437;10,7645;52,0466;
20438;10,76438;52,04654;
20439;10,76403;52,04614;
20440;10,76389;52,04595;
20441;10,76372;52,04576;
20442;10,76361;52,04567;
20443;10,76285;52,04546;
20444;10,76315;52,04497;
20445;10,76323;52,04486;
20446;10,76414;52,04334;
20447;10,76421;52,0432;
20448;10,76481;52,0416;
20449;10,74419;52,04238;
20450;10,74379;52,04233;
20451;10,73096;52,04253;
20452;10,72389;52,0436;
20453;10,70896;52,04461;
20454;10,70873;52,04461;
20455;10,70008;52,04374;
20456;10,65964;52,038;
20457;10,65943;52,03796;
20458;10,65139;52,03682;
20459;10,65212;52,03489;
20460;10,65173;52,03477;
20461;10,65159;52,03474;
20462;10,65149;52,03473;
20463;10,65123;52,03474;
20464;10,65092;52,03473;
20465;10,65087;52,03472;
20466;10,65082;52,03472;
20467;10,65076;52,03468;
20468;10,65042;52,03459;
20469;10,6381;52,03358;
20470;10,638;52,03358;
20471;10,63416;52,03323;
20472;10,62866;52,03284;
20473;10,6282;52,03279;
20474;10,61232;52,03155;
20475;10,61073;52,03139;
20476;10,61014;52,03135;
20477;10,61001;52,03132;
20478;10,6099;52,03134;
20479;10,60952;52,03138;
20480;10,60924;52,03145;
20481;10,60861;52,03167;
20482;10,60809;52,0319;
20483;10,60784;52,03207;
20484;10,60752;52,03241;
20485;10,60743;52,03257;
20486;10,60707;52,03292;
20487;10,60685;52,03308;
20488;10,60662;52,03322;
20489;10,60619;52,03344;
20490;10,60605;52,03349;
20491;10,6057;52,03366;
20492;10,60539;52,03371;
20493;10,60515;52,0338;
20494;10,60456;52,0336;
20495;10,60451;52,03359;
20496;10,60428;52,03349;
20497;10,60418;52,03343;
20498;10,60408;52,03334;
20499;10,60403;52,03327;
20500;10,60385;52,03308;
20501;10,6038;52,03304;
20502;10,60372;52,03299;
20503;10,60306;52,03269;
20504;10,60297;52,03263;
20505;10,60289;52,03259;
20506;10,60277;52,03249;
20507;10,6027;52,03242;
20508;10,60218;52,03179;
20509;10,60208;52,03164;
20510;10,60208;52,03162;
20511;10,60207;52,03161;
20512;10,60207;52,03159;
20513;10,60206;52,03157;
20514;10,60205;52,03151;
20515;10,60205;52,03144;
20516;10,60207;52,03134;
20517;10,60212;52,03126;
20518;10,60241;52,0309;
20519;10,60245;52,03084;
20520;10,60247;52,03079;
20521;10,60248;52,03075;
20522;10,60248;52,03069;
20523;10,60239;52,0306;
20524;10,60234;52,03057;
20525;10,60048;52,02999;
20526;10,6003;52,02991;
20527;10,60012;52,02981;
20528;10,59992;52,02962;
20529;10,59983;52,02949;
20530;10,59977;52,02936;
20531;10,59977;52,02904;
20532;10,59996;52,02769;
20533;10,59995;52,02757;
20534;10,59993;52,0275;
20535;10,59987;52,02741;
20536;10,59981;52,02735;
20537;10,59972;52,02728;
20538;10,59965;52,02724;
20539;10,59913;52,02705;
20540;10,59904;52,027;
20541;10,59896;52,02693;
20542;10,59889;52,02684;
20543;10,59879;52,02667;
20544;10,59863;52,02627;
20545;10,59847;52,02599;
20546;10,59836;52,02588;
20547;10,59818;52,02576;
20548;10,59805;52,02571;
20549;10,5977;52,02563;
20550;10,59734;52,02561;
20551;10,5957;52,02562;
20552;10,59514;52,02559;
20553;10,59449;52,02549;
20554;10,59405;52,02538;
20555;10,59266;52,02496;
20556;10,59193;52,02477;
20557;10,58334;52,02321;
20558;10,58293;52,02315;
20559;10,58261;52,02312;
20560;10,58233;52,02311;
20561;10,58192;52,02312;
20562;10,57774;52,0235;
20563;10,57728;52,0235;
20564;10,57683;52,02346;
20565;10,57578;52,02325;
20566;10,57536;52,02313;
20567;10,57501;52,02305;
20568;10,56393;52,02187;
20569;10,56346;52,02184;
20570;10,56334;52,02181;
20571;10,56232;52,02178;
20572;10,56167;52,02181;
20573;10,56086;52,0219;
20574;10,56078;52,02178;
20575;10,56074;52,02174;
20576;10,56057;52,02161;
20577;10,56051;52,02158;
20578;10,56026;52,02151;
20579;10,5601;52,02148;
20580;10,55331;52,02078;
20581;10,55322;52,02078;
20582;10,55255;52,02087;
20583;10,55251;52,02087;
20584;10,54942;52,02134;
20585;10,54935;52,02134;
20586;10,54784;52,02156;
20587;10,54773;52,02159;
20588;10,54502;52,022;
20589;10,54457;52,022;
20590;10,54254;52,02184;
20591;10,54237;52,02184;
20592;10,54233;52,02173;
20593;10,54158;52,02172;
20594;10,54152;52,02171;
20595;10,54113;52,0217;
20596;10,54027;52,02159;
20597;10,54046;52,02115;
20598;10,54067;52,02057;
20599;10,54069;52,02044;
20600;10,54072;52,01953;
20601;10,54056;52,01953;
20602;10,53965;52,01946;
20603;10,53953;52,01944;
20604;10,53947;52,01942;
20605;10,53569;52,01774;
20606;10,53541;52,01763;
20607;10,53389;52,0169;
20608;10,53332;52,01658;
20609;10,53295;52,01635;
20610;10,53236;52,01593;
20611;10,53205;52,01567;
20612;10,53194;52,0156;
20613;10,53112;52,01487;
20614;10,53046;52,01417;
20615;10,52764;52,01057;
20616;10,52746;52,01043;
20617;10,52737;52,01039;
20618;10,51932;52,00756;
20619;10,5192;52,00728;
20620;10,51901;52,00677;
20621;10,51875;52,00626;
20622;10,5187;52,00621;
20623;10,51866;52,00618;
20624;10,51847;52,00607;
20625;10,51793;52,00588;
20626;10,517;52,00566;
20627;10,51179;52,00415;
20628;10,51163;52,00412;
20629;10,51145;52,00411;
20630;10,51001;52,00422;
20631;10,50595;52,0048;
20632;10,50369;52,00467;
20633;10,50341;52,00457;
20634;10,50335;52,00456;
20635;10,50325;52,00452;
20636;10,50315;52,00446;
20637;10,50249;52,00429;
20638;10,50236;52,00428;
20639;10,50221;52,00428;
20640;10,5019;52,00436;
20641;10,50174;52,00439;
20642;10,50124;52,00453;
20643;10,50106;52,00456;
20644;10,50085;52,00455;
20645;10,50061;52,00452;
20646;10,5001;52,00439;
20647;10,50003;52,0044;
20648;10,49978;52,00441;
20649;10,49894;52,00437;
20650;10,49863;52,00433;
20651;10,49742;52,00411;
20652;10,49716;52,00405;
20653;10,49696;52,00402;
20654;10,49643;52,00397;
20655;10,49629;52,00402;
20656;10,49605;52,00413;
20657;10,49594;52,00405;
20658;10,4958;52,00399;
20659;10,49519;52,00386;
20660;10,49491;52,00377;
20661;10,49473;52,00367;
20662;10,4946;52,00358;
20663;10,49425;52,0033;
20664;10,49416;52,00321;
20665;10,49404;52,00325;
20666;10,49394;52,00331;
20667;10,4936;52,00342;
20668;10,49343;52,00344;
20669;10,48596;52,00369;
20670;10,48579;52,00366;
20671;10,48417;52,0035;
20672;10,48399;52,00347;
20673;10,47832;52,00284;
20674;10,47789;52,00273;
20675;10,47739;52,00251;
20676;10,47718;52,0024;
20677;10,47697;52,00225;
20678;10,4757;52,00143;
20679;10,47539;52,00128;
20680;10,45875;51,9966;
20681;10,45851;51,99658;
20682;10,4569;51,99655;
20683;10,45589;51,99648;
20684;10,45464;51,99631;
20685;10,45421;51,99628;
20686;10,45374;51,99627;
20687;10,4537;51,99623;
20688;10,45366;51,99616;
20689;10,45363;51,99607;
20690;10,45362;51,99602;
20691;10,45362;51,99596;
20692;10,45363;51,99591;
20693;10,45363;51,99585;
20694;10,45362;51,99582;
20695;10,45362;51,9958;
20696;10,4536;51,99576;
20697;10,45351;51,99568;
20698;10,45258;51,9957;
20699;10,45192;51,99567;
20700;10,45182;51,99565;
20701;10,45176;51,99562;
20702;10,45172;51,99558;
20703;10,45163;51,99551;
20704;10,45147;51,99534;
20705;10,45136;51,99524;
20706;10,45116;51,9951;
20707;10,45114;51,99509;
20708;10,45109;51,99509;
20709;10,45098;51,99511;
20710;10,45091;51,99507;
20711;10,45004;51,99476;
20712;10,45001;51,99474;
20713;10,44998;51,99473;
20714;10,44992;51,99466;
20715;10,4499;51,99462;
20716;10,4499;51,9945;
20717;10,4501;51,99373;
20718;10,45017;51,99336;
20719;10,45016;51,99328;
20720;10,45011;51,9932;
20721;10,44998;51,99313;
20722;10,44817;51,99257;
20723;10,44805;51,99252;
20724;10,44796;51,99246;
20725;10,44788;51,99238;
20726;10,44721;51,99135;
20727;10,44708;51,9911;
20728;10,44653;51,9902;
20729;10,44649;51,99012;
20730;10,44644;51,98992;
20731;10,44647;51,9896;
20732;10,44653;51,9895;
20733;10,44656;51,9894;
20734;10,44659;51,98914;
20735;10,44665;51,9888;
20736;10,4467;51,98828;
20737;10,44665;51,98702;
20738;10,44668;51,98683;
20739;10,44669;51,98656;
20740;10,44664;51,98628;
20741;10,44659;51,98608;
20742;10,44662;51,98591;
20743;10,44677;51,98569;
20744;10,44703;51,98547;
20745;10,44721;51,98528;
20746;10,44742;51,98498;
20747;10,44757;51,98473;
20748;10,44766;51,98454;
20749;10,44771;51,98434;
20750;10,44767;51,98414;
20751;10,44753;51,98391;
20752;10,44682;51,98334;
20753;10,44639;51,98303;
20754;10,44603;51,98281;
20755;10,44562;51,98263;
20756;10,44483;51,98238;
20757;10,44427;51,98214;
20758;10,44408;51,98208;
20759;10,44389;51,98196;
20760;10,44362;51,98182;
20761;10,44352;51,98179;
20762;10,44347;51,98176;
20763;10,44332;51,98169;
20764;10,44328;51,98166;
20765;10,44322;51,98164;
20766;10,44255;51,98125;
20767;10,44243;51,9812;
20768;10,44241;51,98116;
20769;10,44231;51,98111;
20770;10,43808;51,97864;
20771;10,43798;51,97857;
20772;10,43686;51,97796;
20773;10,43638;51,97775;
20774;10,43542;51,97744;
20775;10,43164;51,97644;
20776;10,42964;51,97586;
20777;10,42953;51,97582;
20778;10,42934;51,97577;
20779;10,4293;51,97575;
20780;10,42806;51,97554;
20781;10,42793;51,97551;
20782;10,42685;51,97535;
20783;10,42499;51,97526;
20784;10,42446;51,97526;
20785;10,42408;51,97529;
20786;10,42372;51,97535;
20787;10,42366;51,97537;
20788;10,42344;51,97542;
20789;10,42294;51,9756;
20790;10,42249;51,97585;
20791;10,42207;51,97614;
20792;10,42195;51,97621;
20793;10,42193;51,97623;
20794;10,42189;51,97625;
20795;10,42181;51,97631;
20796;10,42176;51,97633;
20797;10,42171;51,97636;
20798;10,42151;51,97645;
20799;10,42118;51,97654;
20800;10,42106;51,97656;
20801;10,421;51,97658;
20802;10,42047;51,97664;
20803;10,41973;51,97668;
20804;10,41635;51,97664;
20805;10,41603;51,97666;
20806;10,41382;51,97669;
20807;10,41186;51,97665;
20808;10,41102;51,97659;
20809;10,41039;51,97651;
20810;10,40882;51,97624;
20811;10,40828;51,97622;
20812;10,40754;51,97628;
20813;10,40682;51,9764;
20814;10,40625;51,97639;
20815;10,40392;51,97623;
20816;10,40312;51,97613;
20817;10,40248;51,97608;
20818;10,40225;51,97594;
20819;10,40216;51,97582;
20820;10,40209;51,97569;
20821;10,40208;51,97556;
20822;10,40223;51,97514;
20823;10,40256;51,97432;
20824;10,40263;51,97409;
20825;10,4026;51,97379;
20826;10,4025;51,97345;
20827;10,40235;51,97313;
20828;10,4021;51,97272;
20829;10,40198;51,97259;
20830;10,4018;51,97227;
20831;10,40176;51,97217;
20832;10,40172;51,97169;
20833;10,40172;51,97157;
20834;10,40071;51,97159;
20835;10,40087;51,9707;
20836;10,40123;51,9692;
20837;10,4013;51,96884;
20838;10,40131;51,96866;
20839;10,40115;51,96846;
20840;10,40074;51,96809;
20841;10,39916;51,9665;
20842;10,39868;51,96633;
20843;10,3937;51,96506;
20844;10,39318;51,9649;
20845;10,39312;51,96484;
20846;10,3931;51,96479;
20847;10,39307;51,96364;
20848;10,39304;51,96339;
20849;10,39304;51,9633;
20850;10,39291;51,96285;
20851;10,3917;51,95912;
20852;10,39101;51,9574;
20853;10,39096;51,9574;
20854;10,39093;51,95739;
20855;10,39086;51,95735;
20856;10,39084;51,95731;
20857;10,39084;51,95726;
20858;10,39088;51,95722;
20859;10,39092;51,9572;
20860;10,39096;51,95719;
20861;10,39091;51,95704;
20862;10,39082;51,9567;
20863;10,3906;51,95607;
20864;10,39049;51,95558;
20865;10,39034;51,95517;
20866;10,3903;51,955;
20867;10,38934;51,95213;
20868;10,38934;51,95211;
20869;10,38932;51,95199;
20870;10,38912;51,95195;
20871;10,38899;51,95195;
20872;10,38886;51,95193;
20873;10,3887;51,95192;
20874;10,38865;51,95191;
20875;10,38846;51,9519;
20876;10,38749;51,95192;
20877;10,38646;51,95204;
20878;10,38519;51,9518;
20879;10,38518;51,9517;
20880;10,38519;51,95156;
20881;10,38517;51,95153;
20882;10,3849;51,95128;
20883;10,38475;51,95121;
20884;10,38455;51,95117;
20885;10,38368;51,95121;
20886;10,38338;51,95121;
20887;10,3833;51,9512;
20888;10,38275;51,95091;
20889;10,38254;51,95085;
20890;10,38227;51,95084;
20891;10,38204;51,95086;
20892;10,38184;51,95093;
20893;10,38152;51,95107;
20894;10,38138;51,95111;
20895;10,38122;51,95114;
20896;10,38086;51,95115;
20897;10,38057;51,95113;
20898;10,38035;51,95109;
20899;10,38032;51,95108;
20900;10,38001;51,95092;
20901;10,37977;51,95082;
20902;10,37912;51,95061;
20903;10,37856;51,9505;
20904;10,37772;51,95039;
20905;10,3771;51,9504;
20906;10,37142;51,95075;
20907;10,37095;51,95075;
20908;10,3706;51,95072;
20909;10,37033;51,95066;
20910;10,37019;51,95061;
20911;10,36993;51,95049;
20912;10,36433;51,94704;
20913;10,36371;51,9467;
20914;10,36231;51,94584;
20915;10,36203;51,94571;
20916;10,36185;51,94564;
20917;10,36154;51,94559;
20918;10,3606;51,94553;
20919;10,36017;51,94545;
20920;10,35985;51,94536;
20921;10,35967;51,94529;
20922;10,35897;51,94485;
20923;10,3588;51,94477;
20924;10,35861;51,94471;
20925;10,35836;51,94467;
20926;10,35282;51,94441;
20927;10,35225;51,9444;
20928;10,35182;51,94446;
20929;10,35158;51,94455;
20930;10,35133;51,94466;
20931;10,35112;51,94473;
20932;10,35096;51,94477;
20933;10,35083;51,94478;
20934;10,35075;51,94477;
20935;10,3507;51,94477;
20936;10,35065;51,94476;
20937;10,35057;51,9447;
20938;10,35048;51,94459;
20939;10,35039;51,94425;
20940;10,35034;51,94415;
20941;10,35031;51,94404;
20942;10,35019;51,94385;
20943;10,34988;51,9435;
20944;10,3497;51,94325;
20945;10,34965;51,94314;
20946;10,34962;51,94302;
20947;10,3495;51,94233;
20948;10,34946;51,94225;
20949;10,34945;51,94218;
20950;10,34942;51,94207;
20951;10,34931;51,94185;
20952;10,34917;51,94164;
20953;10,34883;51,94125;
20954;10,34815;51,94063;
20955;10,3477;51,94019;
20956;10,34751;51,93997;
20957;10,34733;51,93958;
20958;10,34725;51,93931;
20959;10,34713;51,93876;
20960;10,34708;51,93826;
20961;10,34705;51,93811;
20962;10,34705;51,93797;
20963;10,34702;51,93792;
20964;10,347;51,93784;
20965;10,34697;51,93764;
20966;10,34698;51,93751;
20967;10,34708;51,9372;
20968;10,34708;51,93707;
20969;10,34709;51,937;
20970;10,34707;51,93695;
20971;10,34704;51,93683;
20972;10,34677;51,93661;
20973;10,34657;51,93648;
20974;10,34643;51,93637;
20975;10,34635;51,93628;
20976;10,34631;51,93622;
20977;10,34626;51,93612;
20978;10,34622;51,93598;
20979;10,34597;51,93541;
20980;10,34574;51,93501;
20981;10,3455;51,93471;
20982;10,34546;51,93462;
20983;10,34546;51,93454;
20984;10,34539;51,93447;
20985;10,34542;51,93432;
20986;10,34544;51,93427;
20987;10,34548;51,93421;
20988;10,3455;51,93416;
20989;10,34595;51,93399;
20990;10,34589;51,93392;
20991;10,34578;51,93375;
20992;10,34575;51,93367;
20993;10,34577;51,93361;
20994;10,34567;51,93335;
20995;10,34562;51,93308;
20996;10,34546;51,93241;
20997;10,34544;51,93229;
20998;10,34543;51,93213;
20999;10,34547;51,93195;
21000;10,3456;51,93172;
21001;10,34616;51,9305;
21002;10,34626;51,9302;
21003;10,34627;51,93013;
21004;10,34626;51,93;
21005;10,3462;51,92972;
